"country_topic","party","election","num_speeches","doc_id","country","topic","wf_score","wf_se"
"Norway_Immigration",12810,2013,61,26,"Norway","Immigration",0.0188678614942389,0.111753908741803
"Norway_Immigration",12810,2017,102,27,"Norway","Immigration",-0.00515579161496278,0.0961783310868812
"Norway_Immigration",12951,2005,45,28,"Norway","Immigration",-2.51349314977776,0.145155815351118
"Norway_Immigration",12951,2009,87,29,"Norway","Immigration",-2.61109248336518,0.10421657118183
"Norway_Immigration",12951,2013,138,30,"Norway","Immigration",-2.15909356925478,0.100248194041895
"Norway_Immigration",12951,2017,187,31,"Norway","Immigration",-1.89460294284701,0.0857219713345962
"Norway_European Integration",12110,2017,9,1,"Norway","European Integration",-0.220331523614375,0.535746395866892
"Norway_European Integration",12221,2005,29,2,"Norway","European Integration",1.67474077038008,0.0850501700706945
"Norway_European Integration",12221,2009,22,3,"Norway","European Integration",1.68357950375067,0.0807106180151865
"Norway_European Integration",12221,2013,28,4,"Norway","European Integration",1.67451939991587,0.0784281551007955
"Norway_European Integration",12221,2017,16,5,"Norway","European Integration",1.42194701776612,0.125438434306215
"Norway_European Integration",12230,2017,17,6,"Norway","European Integration",0.307300414698617,0.481502019406361
"Norway_European Integration",12320,2005,33,7,"Norway","European Integration",-0.515872446575526,0.262745157645833
"Norway_European Integration",12320,2009,19,8,"Norway","European Integration",-0.755827341638126,0.325829730506916
"Norway_European Integration",12320,2013,10,9,"Norway","European Integration",-0.606372208343227,0.40912189250653
"Norway_European Integration",12320,2017,7,10,"Norway","European Integration",0.110438424328873,0.510008067045764
"Norway_European Integration",12420,2005,19,11,"Norway","European Integration",-0.893293320269651,0.344892732753826
"Norway_European Integration",12420,2009,10,12,"Norway","European Integration",0.474207990636569,0.472529956227368
"Norway_European Integration",12420,2013,17,13,"Norway","European Integration",-0.127822954523482,0.386173527466115
"Norway_European Integration",12420,2017,33,14,"Norway","European Integration",-1.01676279567836,0.27254448645628
"Norway_European Integration",12520,2005,15,15,"Norway","European Integration",-1.30588948039163,0.331308485761041
"Norway_European Integration",12520,2009,17,16,"Norway","European Integration",-1.90009402093789,0.298603127716234
"Norway_European Integration",12520,2013,20,17,"Norway","European Integration",-1.86754849834929,0.288555314368394
"Norway_European Integration",12520,2017,6,18,"Norway","European Integration",-1.62481776271567,0.386739640245368
"Norway_European Integration",12620,2005,35,19,"Norway","European Integration",0.0465253165768394,0.275897933854643
"Norway_European Integration",12620,2009,9,20,"Norway","European Integration",0.334079512248595,0.50678877467763
"Norway_European Integration",12620,2013,10,21,"Norway","European Integration",-0.24744580632824,0.455509124636981
"Norway_European Integration",12620,2017,15,22,"Norway","European Integration",0.584452581401127,0.460554179592241
"Norway_European Integration",12810,2005,45,23,"Norway","European Integration",0.416280294820745,0.240719631740218
"Norway_European Integration",12810,2009,40,24,"Norway","European Integration",0.313166232836503,0.272322004890611
"Norway_European Integration",12810,2013,35,25,"Norway","European Integration",1.0965161948459,0.171183803880981
"Norway_European Integration",12810,2017,24,26,"Norway","European Integration",0.671281556161317,0.294722725305134
"Norway_European Integration",12951,2005,10,27,"Norway","European Integration",0.119944785659223,0.578918652186033
"Norway_European Integration",12951,2013,15,28,"Norway","European Integration",-0.232564593945001,0.445817246319172
"Norway_European Integration",12951,2017,11,29,"Norway","European Integration",0.385662757283425,0.573276697302036
"Norway_Economics",12110,2013,99,1,"Norway","Economics",0.493462295802641,0.122163788238469
"Norway_Economics",12110,2017,434,2,"Norway","Economics",0.839827824839089,0.0160217855767336
"Norway_Economics",12221,2005,300,3,"Norway","Economics",0.977207488736688,0.00413721197590947
"Norway_Economics",12221,2009,251,4,"Norway","Economics",0.974070555110058,0.00454975917218179
"Norway_Economics",12221,2013,431,5,"Norway","Economics",0.955715279352291,0.00414008747126594
"Norway_Economics",12221,2017,565,6,"Norway","Economics",0.945531694868573,0.00432077146698374
"Norway_Economics",12230,2017,303,7,"Norway","Economics",0.561784332555406,0.0659570383894156
"Norway_Economics",12320,2005,330,8,"Norway","Economics",0.298131174857442,0.0909020850059015
"Norway_Economics",12320,2009,229,9,"Norway","Economics",0.105906503178106,0.125196017935661
"Norway_Economics",12320,2013,407,10,"Norway","Economics",0.510189382257842,0.0619509948083311
"Norway_Economics",12320,2017,639,11,"Norway","Economics",0.5866137677612,0.0434694163552463
"Norway_Economics",12420,2005,430,12,"Norway","Economics",0.853939322754544,0.0146075160202637
"Norway_Economics",12420,2009,305,13,"Norway","Economics",0.843495282213315,0.0191955562582431
"Norway_Economics",12420,2013,395,14,"Norway","Economics",0.826471049077205,0.0196460326966232
"Norway_Economics",12420,2017,1024,15,"Norway","Economics",0.849799704952145,0.00954924597668505
"Norway_Economics",12520,2005,210,16,"Norway","Economics",0.038762382637889,0.116341315801688
"Norway_Economics",12520,2009,270,17,"Norway","Economics",0.105003265219147,0.102194156232239
"Norway_Economics",12520,2013,445,18,"Norway","Economics",0.386016668631955,0.0606827599116107
"Norway_Economics",12520,2017,767,19,"Norway","Economics",0.442509541126138,0.0421909951231181
"Norway_Economics",12620,2005,400,20,"Norway","Economics",-1.59411228264336,0.0827384615513246
"Norway_Economics",12620,2009,182,21,"Norway","Economics",-0.447389533349872,0.167857305483273
"Norway_Economics",12620,2013,249,22,"Norway","Economics",-0.512220399617711,0.113175574388705
"Norway_Economics",12620,2017,497,23,"Norway","Economics",-0.143770141214162,0.0745332741673396
"Norway_Economics",12810,2005,885,24,"Norway","Economics",-0.427870150447454,0.0619702843043405
"Norway_Economics",12810,2009,390,25,"Norway","Economics",-0.262599460265132,0.0905694937857561
"Norway_Economics",12810,2013,249,26,"Norway","Economics",-0.0257955964414787,0.105643596643233
"Norway_Economics",12810,2017,501,27,"Norway","Economics",0.23974856684918,0.0663496857450829
"Norway_Economics",12951,2005,762,28,"Norway","Economics",-2.28971705132117,0.0391275295756822
"Norway_Economics",12951,2009,474,29,"Norway","Economics",-2.11586492175797,0.0579198571626119
"Norway_Economics",12951,2013,622,30,"Norway","Economics",-2.04544340792535,0.0515038357191928
"Norway_Economics",12951,2017,964,31,"Norway","Economics",-1.96940313779719,0.0432566956229681
"Denmark_Economics",13001,2007,8,1,"Denmark","Economics",-1.19606209221066,0.253053774067891
"Denmark_Economics",13001,2011,22,2,"Denmark","Economics",0.26020867895867,0.237872280467634
"Denmark_Economics",13001,2015,20,3,"Denmark","Economics",0.905455119394836,0.193416550134334
"Denmark_Economics",13001,2019,53,4,"Denmark","Economics",0.170077594669623,0.137297526835454
"Denmark_Economics",13110,2015,36,5,"Denmark","Economics",-0.402290214530765,0.129248294914124
"Denmark_Economics",13110,2019,89,6,"Denmark","Economics",-0.714535710722251,0.087357047891132
"Denmark_Economics",13229,1998,11,7,"Denmark","Economics",-0.610007646429787,0.260590377842949
"Denmark_Economics",13229,2005,17,8,"Denmark","Economics",-0.627582668535474,0.28588368082235
"Denmark_Economics",13229,2007,62,9,"Denmark","Economics",-1.86902123422901,0.0937081099082781
"Denmark_Economics",13229,2011,140,10,"Denmark","Economics",-1.22806912354191,0.0675526470752524
"Denmark_Economics",13229,2015,6,11,"Denmark","Economics",-0.299561829046349,0.391295366074853
"Denmark_Economics",13229,2019,6,12,"Denmark","Economics",-1.75466999414817,0.287983274561664
"Denmark_Economics",13230,1998,15,13,"Denmark","Economics",-1.10684968082252,0.284438511826119
"Denmark_Economics",13230,2005,31,14,"Denmark","Economics",0.394190281963997,0.216292918144641
"Denmark_Economics",13230,2007,11,15,"Denmark","Economics",-1.5985472938157,0.179581164730744
"Denmark_Economics",13230,2011,129,16,"Denmark","Economics",-0.659271190651731,0.0844930649573364
"Denmark_Economics",13230,2019,28,17,"Denmark","Economics",-0.954344773817795,0.163639835765219
"Denmark_Economics",13320,1998,39,18,"Denmark","Economics",0.00440928771622949,0.166665875222765
"Denmark_Economics",13320,2001,157,19,"Denmark","Economics",-0.70972794137839,0.0835995145248804
"Denmark_Economics",13320,2005,64,20,"Denmark","Economics",0.177395902157055,0.140004256501413
"Denmark_Economics",13320,2007,21,21,"Denmark","Economics",-0.442544688844484,0.206407289130534
"Denmark_Economics",13320,2011,48,22,"Denmark","Economics",-0.312299450927811,0.133202917762293
"Denmark_Economics",13320,2015,79,23,"Denmark","Economics",0.134937233151226,0.124091533404185
"Denmark_Economics",13320,2019,251,24,"Denmark","Economics",-1.69720007722797,0.048034865971202
"Denmark_Economics",13330,1998,35,25,"Denmark","Economics",-0.375967944719731,0.175279284137314
"Denmark_Economics",13330,2005,17,26,"Denmark","Economics",-0.594049400088433,0.273920888230089
"Denmark_Economics",13410,1998,16,27,"Denmark","Economics",-0.344462046782697,0.259530799087337
"Denmark_Economics",13410,2005,8,28,"Denmark","Economics",0.971585634393332,0.365084037561539
"Denmark_Economics",13410,2007,6,29,"Denmark","Economics",-0.351154321477187,0.371908756185649
"Denmark_Economics",13410,2011,21,30,"Denmark","Economics",1.50738086346125,0.238322288787878
"Denmark_Economics",13410,2015,3,31,"Denmark","Economics",-0.146441141842608,0.454626816951065
"Denmark_Economics",13410,2019,44,32,"Denmark","Economics",-0.464541311165642,0.145671135700069
"Denmark_Economics",13420,1998,17,33,"Denmark","Economics",1.84744781969086,0.227381204683842
"Denmark_Economics",13420,2005,86,34,"Denmark","Economics",1.27103201329768,0.114068766584113
"Denmark_Economics",13420,2007,48,35,"Denmark","Economics",-0.629452230841785,0.11807483834163
"Denmark_Economics",13420,2011,60,36,"Denmark","Economics",2.17222964413199,0.114881644911755
"Denmark_Economics",13420,2015,7,37,"Denmark","Economics",0.644703414309017,0.306835716278622
"Denmark_Economics",13420,2019,3,38,"Denmark","Economics",1.66842744872427,0.392682334223628
"Denmark_Economics",13520,1998,4,39,"Denmark","Economics",-0.468167153466922,0.517133422273914
"Denmark_Economics",13520,2005,21,40,"Denmark","Economics",-0.941619300180156,0.188910879999811
"Denmark_Economics",13620,1998,52,41,"Denmark","Economics",0.326678383895999,0.164496155758945
"Denmark_Economics",13620,2005,40,42,"Denmark","Economics",1.83017777596759,0.178532888870652
"Denmark_Economics",13620,2007,22,43,"Denmark","Economics",-0.500511432501484,0.222434356773623
"Denmark_Economics",13620,2011,32,44,"Denmark","Economics",0.482535267129898,0.172913693478185
"Denmark_Economics",13620,2015,12,45,"Denmark","Economics",1.44912506034642,0.304513138187121
"Denmark_Economics",13620,2019,118,46,"Denmark","Economics",0.993290697445791,0.0886830237553062
"Denmark_Economics",13720,1998,10,47,"Denmark","Economics",0.478788414342564,0.423815998242813
"Denmark_Economics",13720,2005,3,48,"Denmark","Economics",1.0148383935218,0.473181117769826
"Denmark_Economics",13720,2011,7,49,"Denmark","Economics",1.2110590116871,0.353907924279159
"Denmark_Economics",13730,2019,104,50,"Denmark","Economics",0.36903079019154,0.10648029702781
"Denmark_Economics",13951,1998,13,51,"Denmark","Economics",0.713947163398699,0.325024127117891
"Denmark_Labour and Social Welfare",13001,2007,7,1,"Denmark","Labour and Social Welfare",0.530497171229982,0.441582940601134
"Denmark_Labour and Social Welfare",13001,2011,11,2,"Denmark","Labour and Social Welfare",0.589983549438956,0.376621344498035
"Denmark_Labour and Social Welfare",13001,2015,23,3,"Denmark","Labour and Social Welfare",0.535317877411905,0.18198789131495
"Denmark_Labour and Social Welfare",13001,2019,34,4,"Denmark","Labour and Social Welfare",-0.540950189918758,0.161664629097937
"Denmark_Labour and Social Welfare",13110,2015,43,5,"Denmark","Labour and Social Welfare",1.91597122148611,0.105878702301791
"Denmark_Labour and Social Welfare",13110,2019,388,6,"Denmark","Labour and Social Welfare",2.20974465357508,0.0302791333291083
"Denmark_Labour and Social Welfare",13229,1998,27,7,"Denmark","Labour and Social Welfare",0.57814344899507,0.220375407745054
"Denmark_Labour and Social Welfare",13229,2005,52,8,"Denmark","Labour and Social Welfare",0.631327616459895,0.188752722398188
"Denmark_Labour and Social Welfare",13229,2007,70,9,"Denmark","Labour and Social Welfare",-0.287486990224075,0.126672019092911
"Denmark_Labour and Social Welfare",13229,2011,150,10,"Denmark","Labour and Social Welfare",-0.182242976282489,0.0784142593117621
"Denmark_Labour and Social Welfare",13229,2015,67,11,"Denmark","Labour and Social Welfare",0.632681890318094,0.123923657278363
"Denmark_Labour and Social Welfare",13229,2019,107,12,"Denmark","Labour and Social Welfare",0.943672049997009,0.0909431258102175
"Denmark_Labour and Social Welfare",13230,1998,58,13,"Denmark","Labour and Social Welfare",1.23138812302375,0.145656064100589
"Denmark_Labour and Social Welfare",13230,2005,185,14,"Denmark","Labour and Social Welfare",0.0681795722589732,0.0862597112191367
"Denmark_Labour and Social Welfare",13230,2007,12,15,"Denmark","Labour and Social Welfare",-1.16861169188996,0.268746898739194
"Denmark_Labour and Social Welfare",13230,2011,152,16,"Denmark","Labour and Social Welfare",0.175044367598131,0.0757238155950298
"Denmark_Labour and Social Welfare",13230,2015,44,17,"Denmark","Labour and Social Welfare",-1.10181830419789,0.147268432196168
"Denmark_Labour and Social Welfare",13230,2019,234,18,"Denmark","Labour and Social Welfare",0.715741578690184,0.0620588743630588
"Denmark_Labour and Social Welfare",13320,1998,92,19,"Denmark","Labour and Social Welfare",-0.449070764691685,0.112546574368313
"Denmark_Labour and Social Welfare",13320,2001,252,20,"Denmark","Labour and Social Welfare",0.300588827986731,0.0706239779090699
"Denmark_Labour and Social Welfare",13320,2005,88,21,"Denmark","Labour and Social Welfare",-0.869644894542714,0.119287565209587
"Denmark_Labour and Social Welfare",13320,2007,23,22,"Denmark","Labour and Social Welfare",0.0222943399874838,0.193121108389756
"Denmark_Labour and Social Welfare",13320,2011,39,23,"Denmark","Labour and Social Welfare",0.674335489269497,0.163101331859878
"Denmark_Labour and Social Welfare",13320,2015,185,24,"Denmark","Labour and Social Welfare",-0.752931053691042,0.0871084787295411
"Denmark_Labour and Social Welfare",13320,2019,846,25,"Denmark","Labour and Social Welfare",1.11029647952335,0.0380344300267891
"Denmark_Labour and Social Welfare",13330,1998,29,26,"Denmark","Labour and Social Welfare",0.296167667196357,0.207090431281923
"Denmark_Labour and Social Welfare",13330,2005,11,27,"Denmark","Labour and Social Welfare",0.172308572645644,0.367059876070995
"Denmark_Labour and Social Welfare",13410,1998,16,28,"Denmark","Labour and Social Welfare",0.280546666529838,0.259053792717494
"Denmark_Labour and Social Welfare",13410,2005,8,29,"Denmark","Labour and Social Welfare",1.24022692592958,0.391980722924337
"Denmark_Labour and Social Welfare",13410,2007,9,30,"Denmark","Labour and Social Welfare",0.933620435235684,0.454598797309629
"Denmark_Labour and Social Welfare",13410,2011,19,31,"Denmark","Labour and Social Welfare",-0.0932456922486549,0.223059409345259
"Denmark_Labour and Social Welfare",13410,2015,11,32,"Denmark","Labour and Social Welfare",1.2875661824635,0.268183063688569
