id,year,politicalparty,majortopic,subtopic,sentence text
168,1982,PSOE,18,1806,1 El diseño de la política para salir de la crisis en el sector industrial no puede realizarse al margen de las exigencias del mercado que habrá de funcionar bajo crecientes cotas de competitividad interna y externa
169,1982,PSOE,1,108,2 El protagonismo del sector público como instrumento de apoyo a sectores en crisis y como agente favorecedor de la creación y desarrollo de sectores de futuro
170,1982,PSOE,1,108,3 La reindustrialización se basará en criterios de selectividad y de concentración de las ayudas 
171,1982,PSOE,1,108,La apuesta por la selectividad se sustentará en una creciente coparticipación de los diferentes agentes protagonistas y en el aprovechamiento de las ventajas relativas previsibles a medio y largo plazo 
172,1982,PSOE,1,108,La concentración se hará hacia aquellos proyectos que impulsen el proceso de reindustrialización
173,1982,PSOE,1,108,4 Se fijarán objetivos que atiendan al desarrollo de tecnologías específicas con vistas a su incorporación a los proyectos y sectores relacionados como prioritarios en el proceso de reindustrialización
174,1982,PSOE,1,108,5 En la asignación de recursos predominará el criterio de máxima descentralización territorial
175,1982,PSOE,1,108,Los instrumentos de actuación de la política industrial socialista responderán a las siguientes directrices:
176,1982,PSOE,1,108,1 Tendrán prioridad los instrumentos de naturaleza financiera sobre los fiscales de peor cuantificación y control potenciando la Banca Oficial y reorientando la actividad de las Cajas de Ahorro
177,1982,PSOE,1,108,2 En materia de política exterior se favorecerá la implantación y desarrollo de actividades industriales en el extranjero como factor fundamental en la promoción y consolidación de las exportaciones industriales
178,1982,PSOE,1,108,3 La política de compras del Estado constituirá un importante instrumento en la reindustrialización especialmente en el mercado de bienes de equipó de nuevas tecnologías etc
179,1982,PSOE,1,108,4 Se dará una especial atención al desarrollo tecnológico especializado tanto de proceso como de diseño y marca propia a la información y a la formación gerencial junto con estímulos a la exportación por medio de investigaciones de mercado y promoción comercial
180,1982,PSOE,1,108,En definitiva los socialistas propugnamos la puesta en marcha de procesos de planificación económica que sirvan de orientación y marco de referencia a la iniciativa privada; la utilización más eficaz de la empresa pública; la clarificación del papel de las fuerzas sociales en los procesos de reindustrialización en que sea necesaria la aportación pública; la puesta en marcha de un nuevo marco de relaciones industriales con la constitución del Consejo Económico y Social y el acercamiento real de la política industrial a los ámbitos autonómicos y locales; y la potenciación del papel de las Comunidades Autónomas en la promoción industrial
181,1982,PSOE,17,1700,34 Electrónica Informática y Telecomunicación
182,1982,PSOE,17,1700,Por las tecnologías que incorporan y los servicios que prestan estos sectores constituyen una de las bases fundamentales de modernización del aparato productivo 
183,1982,PSOE,17,1700,Además están estructurando un nuevo modelo de producción y modificando los flujos de información y por tanto condicionan un nuevo modelo de consumo de vida y de distribución de poder
184,1982,PSOE,17,1700,El PSOE es consciente de que la utilización de estas tecnologías es incuestionable si se quiere ser competitivo y modernizar la economía y a la larga producir cualquier bien o servicio 
185,1982,PSOE,17,1700,Por ello acepta el reto que supone esta revolución tecnológica y expresa una decidida voluntad política de acometer el desarrollo en España de la electrónica la informática y las telecomunicaciones controlando a la vez los efectos que su introducción produce en su entorno socioeconómico
186,1982,PSOE,17,1700, Igualmente se hace imprescindible una actividad gubernamental ejercida con decisión y aceptada por las fuerzas sociales y empresariales que se ven implicadas
187,1982,PSOE,17,1700,El PSOE prestará un decidido apoyo a aquellos segmentos de mercado en los que sea posible la creación de una industria nacional competitiva
188,1982,PSOE,8,800,35 La energía Las directrices que determinan la política energética del PSOE son tres: la primera es el ahorro y la mejora de la eficiencia del consumo energético la segunda es dar un mayor peso relativo al carbón y al gas natural y menor a la energía nuclear y la tercera evitar el sobreequipamiento actual en la generación eléctrica y en los planes de reconversión de la estructura de refino
189,1982,PSOE,8,800,Los objetivos generales de la política socialista para la energía son por tanto reducir la inversión en el sector a sus justos términos desarrollar al máximo los recursos nacionales y la investigación e implantación de nuevas energías junto con la aplicación de una política de precios realista
190,1982,PSOE,8,800,Para la consecución de los objetivos expuestos se llevarán a cabo las siguientes actuaciones:
191,1982,PSOE,8,805,Carbón Acelerar la investigación de todos los recursos potenciales y de las cuencas en explotación 
192,1982,PSOE,8,805,Se mantendrá a largo plazo la demanda de carbón termoeléctrico para conseguir sostener la expansión acelerada de las producciones nacionales
193,1982,PSOE,8,805,Llevar a cabo una planificación ordenada y acorde de las importaciones complementarias
194,1982,PSOE,8,803,Petróleo Alcanzar una adecuada sustitución del petróleo en el balance energético español lo que constituye el eje de la política energética
195,1982,PSOE,8,803,Transferir los actuales medios estatales para el transporte y distribución que gestiona Campsa a una empresa de capital público mayoritario 
196,1982,PSOE,8,803,La reforma de la estructura del refino se limitará a las necesidades de unas previsiones realistas que eviten el sobreequipamiento
197,1982,PSOE,8,803,Gas natural Negociar acuerdos internacionales de suministro expansionar la red nacional de gasoductos y poner en servicio las redes de distribución en las áreas de influencia de los gasoductos
198,1982,PSOE,8,803,Realizar la conexión con la red europea de gasoductos para garantizar el consumo futuro 
199,1982,PSOE,8,803,Se intensificará fundamentalmente la exploración de los recursos nacionales potenciales
200,1982,PSOE,8,802,Electricidad Impulsar eficazmente el agotamiento de los recursos hidroeléctricos pendientes contemplando simultáneamente las restantes necesidades hidráulicas así como la cogeneración y la autogeneración de energía eléctrica
201,1982,PSOE,8,802,Constituir una empresa con mayoría de capital público para explotar en régimen de propiedad el monopolio nacional de la red primaria de transporte de energía eléctrica
202,1982,PSOE,8,802,Impulsar definitiva y finalmente el Plan de Electrificación Rural desarrollándolo en el marco de las Comunidades Autónomas y de las Corporaciones Locales y Provinciales
203,1982,PSOE,8,802,Proceder a la integración de los intereses públicos en el subsector
204,1982,PSOE,8,801,Llevar a cabo una política de estricta complementariedad de la energía nuclear que atenderá exclusivamente las necesidades del consumo no cubiertas con otras fuentes disponibles 
205,1982,PSOE,8,801,La potencia instalada no superará los 7500 MW en el horizonte de 1990 lo que implicará una detención ordenada del programa nuclear en curso 
206,1982,PSOE,8,801,En cualquier caso los criterios de seguridad serán un requisito previo para su entrada en funcionamiento
207,1982,PSOE,8,806,Investigación y nuevas energías
208,1982,PSOE,8,806,Desarrollar la tecnología nacional en todo el sector poniendo el máximo empeño en la expansión de las nuevas energías limpias y renovables con especial atención a la energía solar
209,1982,PSOE,10,1010,36 Obras Públicas Las Obras Públicas inciden de modo importante en la modernización de la economía y en la creación de empleo 
210,1982,PSOE,10,1010,Son el elemento primordial en la política de Ordenación del Territorio y proporcionan al ciudadano servicios indispensables para alcanzar una aceptable calidad de vida por lo que ocuparán un espacio relevante en el programa plurianual de Inversiones Públicas
211,1982,PSOE,10,1002,La política de carreteras se dirigirá preferentemente hacia la mejora de calidad de la infraestructura existente 
212,1982,PSOE,10,1002,Las actuaciones en autopistas se encaminarán a la culminación de las ya iniciadas racionalizando su explotación e interconectando las existentes con presencia directa del sector público 
213,1982,PSOE,10,1002,El resto de la red viaria en lo no transferido a las Comunidades Autónomas será objeto de mejora y conservación a través de los oportunos programas
