"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text10.7","Ausländerbeschäftigung a) Einführung eines Straftatbestandes für bestimmte Formen des Vorschubleistens zu illegaler Einreise und illegalem Aufenthalt im Bundesgebiet, b) Erhöhung des Bußgeldrahmens bei illegaler Ausländerbeschäftigung.","text11","1","09/847","Gesetzentwurf","9",1981-09-28,NA,"Entwurf eines Gesetz",151
"text10.9","Schwarzarbeit a) Ersetzung des subjektiven Tatbestandsmerkmals „aus Gewinnsucht durch das objektive Merkmal „wirtschaftliche Vorteile, b) Erhöhung des Bußgeldrahmens.","text11","1","09/847","Gesetzentwurf","9",1981-09-28,NA,"Entwurf eines Gesetz",153
"text10.11","Alternative keine D.","text11","1","09/847","Gesetzentwurf","9",1981-09-28,NA,"Entwurf eines Gesetz",155
"text10.12","Kosten keine An den Herrn Präsidenten des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text11","1","09/847","Gesetzentwurf","9",1981-09-28,NA,"Entwurf eines Gesetz",156
"text11.2","Zielsetzung Der Große Senat des Bundesarbeitsgerichts hatte 1978 entschieden, daß Sozialplanforderungen im Konkurs ein Vorrecht vor allen anderen Konkursforderungen genießen.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",158
"text11.3","Mit Beschluß vom 19.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",159
"text11.4","Oktober 1983 hat das Bundesverfassungsgericht diese richterliche Rechtsfortbildung für mit der Verfassung unvereinbar erklärt.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",160
"text11.5","Das Bundesarbeitsgericht hat am 30.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",161
"text11.6","April 1984 entschieden, daß Sozialplanforderungen der Arbeitnehmer im Konkurs des Arbeitgebers als einfache, nicht bevorrechtigte Konkursforderungen anzusehen sind.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",162
"text11.7","Die gegenwärtige Rechtslage wird der sozialen Bedeutung dieser Ansprüche nicht gerecht.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",163
"text11.8","Der Entwurf bezweckt eine angemessene Absicherung von Sozialplanansprüchen im Konkursoder Vergleichsverfahren über das Vermögen des Arbeitgebers durch eine Zwischenlösung, die bis zum voraussichtlichen Inkrafttreten der Gesamtreform des Insolvenzrechts gilt und diese Gesamtreform nicht präjudiziert.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",164
"text11.10","Lösung Forderungen aus Sozialplänen, die nicht früher als drei Monate vor dem Antrag auf Eröffnung des Konkursoder Vergleichsverfahrens aufgestellt worden sind, werden mit dem Vorrecht des § 61 Abs. 1 Nr. 1 der Konkursordnung ausgestattet.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",166
"text11.11","Im Interesse der Konkursgläubiger wird die dadurch eintretende Belastung der Konkursmasse gesetzlich beschränkt.","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",167
"text11.13","Alternativen keine Der von der Fraktion der SPD im Deutschen Bundestag eingebrachte","text14","1","10/2129","Gesetzentwurf","10",1984-10-17,NA,"Entwurf eines Gesetz",169
"text12.2","Problem 1.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",171
"text12.3","Befristete Verbesserung des Arbeitslosenversicherungsschutzes älterer Arbeitnehmer.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",172
"text12.4","Erhaltung der Funktionsfähigkeit der Arbeitslosenversicherung.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",173
"text12.6","Verhütung von Leistungsmißbrauch.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",175
"text12.8","Anpassung der Beitragssätze in der Rentenversicherung und nach dem Arbeitsförderungsgesetz ohne zusätzliche Belastung der Arbeitgeber und der Arbeitnehmer.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",177
"text12.10","Lösung 1.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",179
"text12.11","Befristete Verlängerung der Höchstdauer des Anspruchs auf Arbeitslosengeld von bisher zwölf Monaten auf 18 Monate für Arbeitnehmer, die das 49.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",180
"text12.12","Lebensjahr vollendet haben und in den_ letzten sieben Jahren mindestens sechs Jahre beitragspflichtig beschäftigt waren.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",181
"text12.14","Befristete Verschärfung der Sperrzeit in der Arbeitslosenversicherung von acht auf zwölf Wochen für Arbeitnehmer, die die Arbeitslosigkeit schuldhaft selbst herbeigeführt haben.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",183
"text12.16","Befristete Erhöhung des Beitragssatzes in der Rentenversicherung der Arbeiter, der Angestellten und in der knappschaftlichen Rentenversicherung um 0,2 Prozentpunkte bei gleichzeitiger unbefristeter Senkung des Beitragssatzes zur Bundesanstalt für Arbeit in entsprechendem Umfang.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",185
"text12.18","Alternativen keine D.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",187
"text12.19","Finanzielle Auswirkungen 1.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",188
"text12.20","Verlängerung der Höchstdauer des Anspruchs auf Arbeitslosengeld Mehrausgaben der Bundesanstalt für Arbeit 1985198619871988 Mrd.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",189
"text12.24","DM 1,0601,0901,1201,150 Entlastung des Bundeshaushalts (Arbeitslosenhilfe) 1985198619871988 Mrd.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",193
"text12.28","DM 0,5900,6100,6250,640 Bei der gesetzlichen Rentenversicherung entstehen jährliche Beitragsmehreinnahmen in Höhe von 60 bis 70 Mio.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",197
"text12.31","Verschärfung der Sperrzeiten nach dem AFG Minderausgaben der Bundesanstalt für Arbeit 1985198619871988 Mio.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",200
"text12.35","DM 250257265272 Geringfügige Mindereinnahmen in der gesetzlichen Rentenversicherung.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",204
"text12.37","Beitragssatzanpassung Mehreinnahmen in der gesetzlichen Rentenversicherung von 1985198619871988 Mrd.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",206
"text12.41","DM 1,41,61,71,8 Mindereinnahmen der Bundesanstalt für Arbeit geringfügig unter dieser Größenordnung.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",210
"text12.42","Entlastung des Bundeshaushalts in Höhe von jährlich 20 bis 30 Mio.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",211
"text12.43","DM durch entsprechende Beitragsmehreinnahmen der knappschaftlichen Rentenversicherung.","text15","1","10/2176","Gesetzentwurf","10",1984-10-23,NA,"Entwurf eines Gesetz",212
"text13.2","Zielsetzung Der Bericht der Bundesregierung zur Sicherung der Zukunftschancen der Jugend in Ausbildung und Beruf vom 19.","text17","1","10/2283","Gesetzentwurf","10",1984-11-08,NA,"Entwurf eines Gesetz",214
"text13.3","Juni 1984 enthält das bildungspolitische Konzept der Bundesregierung.","text17","1","10/2283","Gesetzentwurf","10",1984-11-08,NA,"Entwurf eines Gesetz",215
"text13.4","Es umfaßt die Zielsetzung, die Leistungsfähigkeit der Hochschulen und der außeruniversitären Forschungseinrichtungen dadurch zu stärken, daß die Möglichkeiten der befristeten Beschäftigung von wissenschaftlichem Personal abgesichert und erweitert werden.","text17","1","10/2283","Gesetzentwurf","10",1984-11-08,NA,"Entwurf eines Gesetz",216
"text13.5","Zeitverträge sind in diesem Bereich ein unentbehrliches Instrument zur Erhaltung der Funktionsund Erneuerungsfähigkeit.","text17","1","10/2283","Gesetzentwurf","10",1984-11-08,NA,"Entwurf eines Gesetz",217
"text13.6","Hochschulen und andere Forschungseinrichtungen müssen in der Lage bleiben, ihre gesetzliche Aufgabe zur Heranbildung des wissenschaftlichen Nachwuchses durch Bereitstellung geeigneter Beschäftigungsverhältnisse zu erfüllen, und auch nachwachsenden Altersgruppen junger Wissenschaftler eine Chance hierfür zu geben.","text17","1","10/2283","Gesetzentwurf","10",1984-11-08,NA,"Entwurf eines Gesetz",218
"text13.7","Auch die wachsende Bedeutung der Drittmittelforschung verlangt eine Erweiterung der Möglichkeiten zum Abschluß von Zeitverträgen.","text17","1","10/2283","Gesetzentwurf","10",1984-11-08,NA,"Entwurf eines Gesetz",219
"text13.9","Lösung Auf der Grundlage der Befugnis des Bundes zur Gesetzgebung auf dem Gebiet des Arbeitsrechts (Artikel 74 Nr. 12 GG) legt die Bundesregierung den","text17","1","10/2283","Gesetzentwurf","10",1984-11-08,NA,"Entwurf eines Gesetz",221
"text14.2","Zielsetzung Förderung der Beschäftigung durch Ergänzung und Verbesserung der Instrumente der beruflichen Bildung, durch Erleichterung des Zugangs zu Arbeitsbeschaffungsmaßnahmen für ältere Arbeitnehmer, durch Förderung der Existenzgründung Arbeitsloser.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",223
"text14.3","Wahrung der sozialen Sicherungsfunktion der Arbeitslosenversicherung und der Arbeitslosenhilfe, Verbesserung der sozialen Situation älterer und langfristig Arbeitsloser.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",224
"text14.4","Senkung der Lohnnebenkosten durch Ermäßigung des Beitragssatzes zur Bundesanstalt für Arbeit.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",225
"text14.6","Lösung 1.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",227
"text14.7","Die Förderung der beruflichen Bildung soll durch folgende Maßnahmen verbessert werden: —Arbeitnehmer bis zum 25.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",228
"text14.8","Lebensjahr, die einen Vollzeitarbeitsplatz suchen, können bei Teilnahme an einer Teilzeitbildungsmaßnahme und gleichzeitiger Teilzeitbeschäftigung ein Teil-Unterhaltsgeld erhalten. —Auch bei befristeten Arbeitsverhältnissen kann ein Einarbeitungszuschuß gewährt werden. —Für Berufsanfänger nach abgeschlossener Ausbildung wird bei Teilnahme an einer Bildungsmaßnahme das Unterhaltsgeld nach 75 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",229
"text14.9","H. statt bisher 50 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",230
"text14.10","H. des erzielbaren Tariflohns bemessen. —Für Teilnehmer an berufsvorbereitenden Maßnahmen können die Kosten für Fahrten, Lernmittel und Arbeitskleidung ohne Anrechnung von Einkommen übernommen werden. —Anspruch auf Unterhaltsgeld oder Übergangsgeld bei Teilnahme an einer beruflichen Fortbildungsoder Umschulungsmaßnahme erhalten auch junge Arbeitnehmer, die eine der betrieblichen Ausbildung gleichgestellte außerbetriebliche Ausbildung abgeschlossen haben. — Das Unterhaltsgeld wird für Teilnehmer an beruflichen Bildungsmaßnahmen mit bestimmten Familienpflichten von 70 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",231
"text14.11","H. auf 73 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",232
"text14.12","H. des Bemessungsentgelts und für die übrigen Teilnehmer von 63 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",233
"text14.13","H. auf 65 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",234
"text14.14","H. erhöht. —Das Übergangsgeld für Rehabilitanden mit bestimmten Familienpflichten wird von 75 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",235
"text14.15","H. auf 80 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",236
"text14.16","H. und für andere Rehabilitanden von 65 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",237
"text14.17","H. auf 70 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",238
"text14.18","H. erhöht. —Arbeitnehmer, die wegen der Betreuung von Kindern zeitweilig aus dem Erwerbsleben ausgeschieden sind und wegen fortbestehender häuslicher Bindungen an einer ganztägigen Maßnahme nicht teilnehmen können, erhalten bei Teilnahme an einer Teilzeit-Bildungsmaßnahme ein Teil-Unterhaltsgeld. —Auf Förderung durch Unterhaltsgeld-Darlehen vor allem bei beruflichen Aufstiegsmaßnahmen wird ein Rechtsanspruch eingeräumt. —Zahlung von Unterhaltsgeld oder Übergangsgeld in Höhe des vorher bezogenen Arbeitslosengeldes oder der Arbeitslosenhilfe während der Teilnahme an einer beruflichen Bildungsoder Rehabilitationsmaßnahme, wenn sonst kein Anspruch auf Unterhaltsgeld oder Übergangsgeld besteht. —Die Altersgrenze im Bildungsbeihilfegesetz wird von 22 auf 25 Jahre heraufgesetzt; die Geltungsdauer dieses Gesetzes wird bis 1992 verlängert.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",239
"text14.20","Die Beschäftigungsmöglichkeiten für Arbeitslose werden durch folgende Maßnahmen verbessert: —Ältere Arbeitnehmer können ab dem vollendeten 50.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",241
"text14.21","Lebensjahr statt bisher ab dem 55.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",242
"text14.22","Lebensjahr in Arbeitsbeschaffungsmaßnahmen für ältere Arbeitnehmer beschäftigt werden. —Eingliederungsbeihilfe für schwervermittelbare Arbeitslose kann bis zu zwei Jahren statt bisher bis zu einem Jahr geleistet werden. —Arbeitslose, die eine Form selbständiger Beschäftigung anstreben, können in den ersten drei Monaten der Existenzgründung ein Überbrückungsgeld in Höhe des zuvor bezogenen Arbeitslosengeldes oder der Arbeitslosenhilfe zur Einkommenssicherung erhalten.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",243
"text14.24","Die Funktionsfähigkeit der Arbeitslosenversicherung und der Arbeitslosenhilfe soll durch folgende Maßnahmen gewahrt werden: —Die Höchstdauer des Bezuges von Arbeitslosengeld wird für Arbeitslose ab vollendetem 44.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",245
"text14.25","Lebensjahr stufenweise erhöht, und zwar ab vollendetem 44.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",246
"text14.26","Lebensjahr auf 16 Monate, ab vollendetem 49.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",247
"text14.27","Lebensjahr auf 20 Monate, ab vollendetem 54.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",248
"text14.28","Lebensjahr auf 24 Monate. —Arbeitslose, die das 58.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",249
"text14.29","Lebensjahr vollendet haben, können Arbeitslosengeld oder Arbeitslosenhilfe weiter-beziehen, ohne der Arbeitsvermittlung zur Verfügung zu stehen. —Die Freibeträge für die Anrechnung von Ehegatteneinkommen auf die Arbeitslosenhilfe werden 1986 um 50 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",250
"text14.30","H. erhöht und ab 1987 verdoppelt.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",251
"text14.31","Der Grundfreibetrag steigt damit von wöchentlich 75 DM über 115 DM auf 150 DM; der Erhöhungsbetrag je Kind steigt von 35 DM über 55 DM auf 70 DM wöchentlich. —Die Möglichkeit, die Arbeitslosenhilfe aufgrund der Arbeitsmarktlage herabzubemessen, wird eingeschränkt. —Im Interesse von teilzeitbeschäftigten Arbeitnehmern wird die Kurzzeitigkeitsgrenze von „weniger als 20 auf „weniger als 19 Stunden gesenkt.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",252
"text14.33","Die Belastung der Arbeitnehmer und Arbeitgeber durch den Beitrag zur Bundesanstalt für Arbeit wird verringert.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",254
"text14.34","Im Jahre 1986 betragen die Beiträge je 2 v.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",255
"text14.35","H., in den Folgejahren je 2,15 v.H.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",256
"text14.37","Alternativen keine D.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",258
"text14.38","Kosten Die Bundesanstalt für Arbeit wird im Jahre 1986 mit Mehraufwendungen in Höhe von 2.634 Mio.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",259
"text14.39","DM belastet.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",260
"text14.40","Der Bund wird um 549 Mio.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",261
"text14.41","DM entlastet.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",262
"text14.42","Die Belastung bei der Bundesanstalt für Arbeit wird sich in den Folgejahren etwa in der gleichen Größenordnung bewegen.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",263
"text14.43","Die Entlastung beim Bund mindert sich 1987 um 190 Mio.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",264
"text14.44","DM, ab dem Jahr 1988 um weitere 110 Mio.","text22","1","10/4211","Gesetzentwurf","10",1985-11-12,NA,"Entwurf eines Gesetz",265
