"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text4.40","An den Präsidenten des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text6","1","11/5110","Gesetzentwurf","11",1989-08-31,NA,"Entwurf eines Gesetz",164
"text5.2","Zielsetzung Durch das Zusatzabkommen soll das Abkommen an die innerstaatlichen Rechtsänderungen in den Vertragsstaaten angepaßt werden.","text9","1","11/5725","Gesetzentwurf","11",1989-11-17,NA,"Entwurf eines Gesetz",166
"text5.3","Damit soll der soziale Schutz der beiderseitigen Staatsangehörigen, insbesondere für den Fall, daß sie sich im anderen Staat aufhalten, ergänzend sichergestellt und koordiniert werden.","text9","1","11/5725","Gesetzentwurf","11",1989-11-17,NA,"Entwurf eines Gesetz",167
"text5.5","Lösung Das Zusatzabkommen und die Durchführungsvereinbarung beruhen auf der Grundlage der Gegenseitigkeit und begründen Rechte und Pflichten von Einwohnern und Erwerbstätigen in den Vertragsstaaten, insbesondere in bezug auf die innerstaatlichen Rechtsvorschriften über die Rentenversicherung.","text9","1","11/5725","Gesetzentwurf","11",1989-11-17,NA,"Entwurf eines Gesetz",169
"text5.6","Sie verwirklichen die Grundsätze der Gleichbehandlung der beiderseitigen Staatsangehörigen und der Erbringung von Leistungen bei Aufenthalt der betroffenen Personen im anderen Staat.","text9","1","11/5725","Gesetzentwurf","11",1989-11-17,NA,"Entwurf eines Gesetz",170
"text5.7","Mit dem vorliegenden Entwurf des Vertragsgesetzes sollen die Übereinkünfte die nach Artikel 59 Abs. 2 Satz 1 des Grundgesetzes erforderliche Zustimmung der gesetzgebenden Körperschaften erhalten.","text9","1","11/5725","Gesetzentwurf","11",1989-11-17,NA,"Entwurf eines Gesetz",171
"text5.9","Alternativen keine D.","text9","1","11/5725","Gesetzentwurf","11",1989-11-17,NA,"Entwurf eines Gesetz",173
"text5.10","Kosten Bund, Länder und Gemeinden werden durch die Ausführung des Gesetzes nicht unmittelbar mit Kosten belastet; für den Bund ergeben sich nicht nennenswerte mittelbare finanzielle Auswirkungen im Hinblick auf den Bundeszuschuß zur knappschaftlichen Rentenversicherung An den Präsidenten des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text9","1","11/5725","Gesetzentwurf","11",1989-11-17,NA,"Entwurf eines Gesetz",174
"text6.2","Zielsetzung Verbesserung der Leistungen des Bundesversorgungsgesetzes durch gezielte Maßnahmen zugunsten von Berechtigten, die im gegenwärtigen Leistungssystem noch nicht ausreichend versorgt sind.","text10","1","11/5831","Gesetzentwurf","11",1989-11-27,NA,"Entwurf eines Gesetz",176
"text6.4","Lösung Strukturelle Verbesserungen insbesondere für Pflegezulageempfänger, für Empfänger von Berufsschadensund Schadensausgleich sowie für Witwen, die eine Ausgleichsrente beziehen.","text10","1","11/5831","Gesetzentwurf","11",1989-11-27,NA,"Entwurf eines Gesetz",178
"text6.6","Alternativen keine D.","text10","1","11/5831","Gesetzentwurf","11",1989-11-27,NA,"Entwurf eines Gesetz",180
"text6.7","Kosten Durch die strukturellen Maßnahmen, die im wesentlichen am 1.","text10","1","11/5831","Gesetzentwurf","11",1989-11-27,NA,"Entwurf eines Gesetz",181
"text6.8","April 1990 in Kraft treten sollen, ergeben sich im Haushaltsjahr 1990 Mehraufwendungen zu Lasten des Bundes in Höhe von 85,4 Mio.","text10","1","11/5831","Gesetzentwurf","11",1989-11-27,NA,"Entwurf eines Gesetz",182
"text6.10","Die Auswirkungen des Entwurfs auf die Folgejahre 1991 bis 1993 betragen (in Mio.","text10","1","11/5831","Gesetzentwurf","11",1989-11-27,NA,"Entwurf eines Gesetz",184
"text6.11","DM) : 199119921993 125122119 An den Präsidenten des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text10","1","11/5831","Gesetzentwurf","11",1989-11-27,NA,"Entwurf eines Gesetz",185
"text7.2","Zielsetzung Im Rahmen des „Programms zur Steigerung der Attraktivität des Dienstes als Soldat sollen auch die Leistungen nach dem Unterhaltssicherungsgesetz für die Familien der verheirateten Grundwehrdienstleistenden verbessert werden.","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",187
"text7.4","Lösung 1.","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",189
"text7.5","Für den ersten Monat nach dem Grundwehrdienst erhält die Ehefrau 700 DM und jedes Kind des Wehrpflichtigen 200 DM als Überbrückungsgeld.","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",190
"text7.7","Im Monat Dezember erhält die Ehefrau 390 DM und jedes Kind des Wehrpflichtigen 50 DM als besondere Zuwendung ( „Weihnachtsgeld).","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",192
"text7.9","Bei Geburt eines Kindes während des Grundwehrdienstes wird zur Erstausstattung des Kindes eine einmalige Beihilfe von 250 DM gewährt.","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",194
"text7.11","Alternativen keine D.","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",196
"text7.12","Kosten —Einzelplan 14:10,00 Mio.","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",197
"text7.13","DM Einzelplan 15:1,25 Mio.","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",198
"text7.14","DM —Einzelplan 33:0,12 Mio.","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",199
"text7.15","DM An den Präsidenten des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text11","1","11/6030","Gesetzentwurf","11",1989-12-12,NA,"Entwurf eines Gesetz",200
"text8.2","Zielsetzung Im Unterhaltsrecht des Bürgerlichen Gesetzbuchs ist nicht näher geregelt, was als Einkommen anzusehen ist.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",202
"text8.3","Die Rechtsprechung zieht für den Unterhalt auch Sozialleistungen heran, die Körperoder Gesundheitsbeschädigte zum Ausgleich ihrer Mehraufwendungen erhalten.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",203
"text8.4","Sie gestattet nur den Vorwegabzug im Einzelfall nachgewiesener Mehraufwendungen.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",204
"text8.5","Hierdurch können sich für die Betroffenen Härten ergeben, denen abgeholfen werden soll.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",205
"text8.7","Lösung In das Unterhaltsrecht des BGB soll als § 1610a eine gesetzliche Vermutung eingefügt werden, daß die schadensbedingten Mehraufwendungen die hierfür empfangenen Sozialleistungen aufzehren.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",207
"text8.8","Dies hat zur Folge, daß auch unterhaltsrechtlich diese Sozialleistungen dem beschädigten Empfänger zugeordnet werden und es dem Beschädigten erspart wird, regelmäßig in einem Unterhaltsstreit im einzelnen darzulegen, welche Aufwendungen er hat.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",208
"text8.10","Alternativen Denkbar wäre eine völlige Nichtanrechnung von Sozialleistungen, durch die Mehraufwendungen infolge von Körperoder Gesundheitsschäden ausgeglichen werden sollen.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",210
"text8.11","Ihr steht aber entgegen, daß sie in begründeten Ausnahmefällen berechtigten Belangen der nichtbeschädigten Unterhaltspartei — betroffen können vor allem Frauen und minderjährige Kinder sein — nicht Rechnung tragen könnte.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",211
"text8.12","Es könnte beim bisherigen Rechtszustand bleiben, der allerdings für Körperoder Gesundheitsbeschädigte gewisse Härten aufrechterhalten würde.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",212
"text8.14","Kosten Die Neuregelung kann zu einer Entlastung der Gerichte und damit auch zu einer Verringerung der Prozeßkostenhilfe führen.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",214
"text8.15","Je nach Einzelfall kann sie zu einer verstärkten oder auch verringerten Inanspruchnahme von Sozialhilfe und Arbeitslosenhilfe führen.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",215
"text8.16","Die Effekte dürften sich teilweise gegenseitig aufheben; sie sind nicht quantifizierbar, insgesamt jedoch geringfügig.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",216
"text8.17","Fristablauf: 22.","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",217
"text8.18","September 1989 An den Präsidenten des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text12","1","11/6153","Gesetzentwurf","11",1989-12-05,NA,"Entwurf eines Gesetz",218
"text9.2","Zielsetzung Anpassung der Renten der gesetzlichen Rentenversicherung, der Geldleistungen der gesetzlichen Unfallversicherung und der Altersgelder der Altershilfe für Landwirte an die Entwicklung der Löhne und Gehälter.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",220
"text9.4","Lösung Erhöhung der Renten der gesetzlichen Rentenversicherung und der laufenden Geldleistungen der Altershilfe für Landwirte zum 1.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",222
"text9.5","Juli 1990 entsprechend dem maßgeblichen durchschnittlichen Anstieg der Bruttolöhne und gehälter im Jahre 1989 um voraussichtlich 3,3 %.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",223
"text9.6","Diese Erhöhung kommt den Rentnern auch effektiv in vollem Umfang zugute, da der Beitragssatz zur Krankenversicherung der Rentner aufgrund der Erfolge des Gesundheits-Reformgesetzes nach der derzeitigen Einschätzung zum 1.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",224
"text9.7","Januar 1990 stabil bleiben oder möglicherweise sogar geringfügig sinken wird.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",225
"text9.8","Somit ergibt sich auch eine Erhöhung der Geldleistungen der gesetzlichen Unfallversicherung um voraussichtlich 3,3 %.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",226
"text9.9","Die angegebenen Prozentsätze können sich im Laufe des Gesetzgebungsverfahrens aufgrund neuerer statistischer Daten über die Bruttoentgeltentwicklung oder über die Entwicklung des durchschnittlichen allgemeinen Beitragssatzes der Krankenkassen noch geringfügig ändern.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",227
"text9.11","Alternativen Keine D.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",229
"text9.12","Kosten 1.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",230
"text9.13","Durch die Anpassung der Renten der gesetzlichen Rentenversicherung zum 1.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",231
"text9.14","Juli 1990 ergeben sich im Zeitraum vom 1.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",232
"text9.15","Juli 1990 bis zum 30.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",233
"text9.16","Juni 1991 in der Rentenversicherung Mehraufwendungen von 6,6 Mrd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",234
"text9.17","DM (einschl. der Mehraufwendungen für die Krankenversicherung der Rentner).","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",235
"text9.18","Davon entfallen auf die Rentenversicherung der Arbeiter3,5 Mrd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",236
"text9.19","DM, Rentenversicherung der Angestellten2,7 Mrd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",237
"text9.20","DM, Knappschaftliche Rentenversicherung0,4 Mrd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",238
"text9.22","Die Mehraufwendungen in der knappschaftlichen Rentenversicherung werden gemäß § 128 RKG vom Bund getragen; sie sind in der Finanzplanung des Bundes berücksichtigt.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",240
"text9.24","In der Altershilfe für Landwirte belaufen sich die Mehraufwendungen im Zeitraum vom 1.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",242
"text9.25","Juli 1990 bis zum 30.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",243
"text9.26","Juni 1991 auf rd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",244
"text9.27","120 Mio.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",245
"text9.29","Davon entfallen auf Alters-, Hinterbliebenenund Waisengelder sowie Übergangshilferd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",247
"text9.30","115 Mio.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",248
"text9.31","DM, Landabgaberenten und Produktionsaufgaberentenrd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",249
"text9.32","5 Mio.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",250
"text9.34","Von den Mehraufwendungen für Alters-, Hinterbliebenenund Waisengelder sowie Übergangshilfe gehen zu Lasten der Alterskassenrd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",252
"text9.35","25 Mio.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",253
"text9.36","DM, des Bundesrd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",254
"text9.37","90 Mio.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",255
"text9.39","Die Mehraufwendungen für Landabgaberenten und Produktionsaufgaberenten in Höhe von rd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",257
"text9.40","5 Mio.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",258
"text9.41","DM gehen voll zu Lasten des Bundes.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",259
"text9.42","Die dem Bund entstehenden Aufwendungen sind in der Finanzplanung des Bundes berücksichtigt.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",260
"text9.44","In der gesetzlichen Unfallversicherung betragen die Mehraufwendungen im Zeitraum vom 1.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",262
"text9.45","Juli 1990 bis zum 30.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",263
"text9.46","Juni 1991 rd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",264
"text9.47","220 Mio.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",265
"text9.49","Davon entfallen auf den Bund rd.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",267
"text9.50","12 Mio.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",268
"text9.53","Außer den vorstehend dargestellten Auswirkungen auf die Träger der Rentenversicherung und Unfallversicherung sowie auf den Bund ergeben sich keine Belastungen der öffentlichen Haushalte.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",271
"text9.55","Durch die vorgeschlagene Rentenanpassung wird das verfügbare Einkommen der Rentnerhaushalte erhöht.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",273
"text9.56","Da die dadurch zu erwartende Erhöhung der Konsumnachfrage im Verhältnis zur Konsumnachfrage insgesamt jedoch gering ist, sind nennenswerte Auswirkungen auf Einzelpreise und das Preisniveau, insbesondere auf das Verbraucherpreisniveau, nicht zu erwarten.","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",274
"text9.57","An den Präsidenten des Deutschen Bundestages Hiermit übersende ich den von der Bundesregierung beschlossenen","text14","1","11/6535","Gesetzentwurf","11",1990-02-28,NA,"Entwurf eines Gesetz",275
"text10.2","Zielsetzung 1.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",277
"text10.3","Anpassung der Versorgungsbezüge nach dem Bundesversorgungsgesetz entsprechend § 56 um den Vomhundertsatz, um den sich die verfügbaren Renten aus der Arbeiterrentenversicherung verändern 2.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",278
"text10.4","Gesetzliche Ausgestaltung der Versorgung für Deutsche mit Wohnsitz in Ostoder Südosteuropa unter Berücksichtigung der Rechtsprechung des Bundessozialgerichts 3.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",279
"text10.5","Regelung der Leistungspflicht der Krankenkassen bei Maßnahmen zur künstlichen Befruchtung 4.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",280
"text10.6","Regelung des Verfahrens für Leistungen bei Krankheit an Aussiedler und Übersiedler B.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",281
"text10.7","Lösung Zu 1.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",282
"text10.8","Anhebung der in § 56 des Bundesversorgungsgesetzes näher bestimmten Leistungen und des Bemessungsbetrages um 3,3 v.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",283
"text10.10","*) Zu 2.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",285
"text10.11","Nähere Regelung der bisher in Richtlinien festgelegten Teilversorgung Deutscher in Ostoder Südosteuropa im Bundesversorgungsgesetz s) Der endgültige Anpassungssatz kann erst im Laufe des Gesetzgebungsverfahrens festgelegt werden, wenn weitere Daten zur Entgeltentwicklung im Jahre 1989 vorliegen.","text15","1","11/6760","Gesetzentwurf","11",1990-03-21,NA,"Entwurf eines Gesetz",286
