,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,country_party_election_code,party_agg
83,"Produkte müssen unter nachhaltigen Gesichtspunkten langlebig, wiederverwertbar und reparaturfreundlich hergestellt werden",1998,416,405,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
84,"Die Emissionen verstärken den Treibhauseffekt und setzen Schadstoffe frei, die nicht rückholbar sind",1998,501,420,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
85,"Nur Müll, der nicht vermieden und stofflich verwertet werden kann, muß umweltfreundlich entsorgt werden",1998,501,423,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
86,"Die Deponierung von unbehandeltem, biochemisch aktivem Abfall lehnen wir ab und wollen sie sofort unterbinden",1998,501,424,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
87,BÜNDNIS 90/DIE GRÜNEN setzen sich für dezentrale und umweltverträgliche Lösungen bei der Klärung von Haushaltsabwässern ein,1998,501,428,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
88,Das Ziel der Altlastensanierung muß von der reinen Gefahrenabwehr weg zu einem vorsorgenden Umgang mit dem nicht vermehrbaren Gut Boden hinführen,1998,416,434,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
89,"Wir haben das Ziel, die Multifunktionalität unserer Böden sicherzustellen",1998,501,435,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
90,Eine aktive Chemiepolitik ist ein wesentlicher Bestandteil einer Politik der Nachhaltigkeit,1998,416,437,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
91,"Eine moderne ökologische Chemiewirtschaft arbeitet nach den Grundsätzen Stoffminimierung, Stoffrecyclinggebot und ökologisches Design von Chemikalien und Stoffen",1998,416,441,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
92,"Die ökologischen Folgen dieser Entwicklung sind zunehmender Bodenverbrauch und Versiegelung, der Rückgang von Naturräumen und von Flächen, die der Naherholung oder dem Klimaschutz dienen",1998,501,451,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
93,"Durch immer mehr Autofahrten zu den Arbeitsstätten, Einkaufsmöglichkeiten und Freizeitangeboten steigen die Verkehrs- und Umweltbelastungen besonders infolge der Lärmemissionen und Luftschadstoffe",1998,501,452,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
94,"Weder die Novellierung des Bau- und Raumordnungsrechts noch die Reformvorhaben des Wohnungs-, Miet- und Steuerrechts eröffnen effiziente Handlungsspielräume für eine nachhaltige Entwicklung von Stadt und Region",1998,416,455,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
95,"Aus dem Bau- und Planungsrecht wird Bündnis 90/Die Grünen ein Bodennutzungsrecht entwickeln, das nicht das Bauen, sondern die Sicherung einer umweltgerechten Bodennutzung zum Grundsatz hat",1998,501,456,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
96,Ökologische und soziale Belange sind auf allen Ebenen in die Planung zu integrieren,1998,416,457,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
97,"Gesunder Wald und Naturschutz sind Gesellschaftsaufgaben, hier muß öffentliches Wohl Vorrang vor Privatinteressen haben",1998,501,468,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
98,Den Verkauf großflächiger Treuhandwälder sowie von Grund und Boden in Naturschutzgebieten lehnen wir deshalb entschieden ab,1998,501,469,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
99,"Allen Fördermaßnahmen sollen ökologische Kriterien hinsichtlich der Bebaubarkeit des Grundstückes, der Baustoffauswahl bis zur Möglichkeit der Energie- und Trinkwassereinsparung zugrundeliegen",1998,416,471,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
100,den Einsatz regenerativer Energien stärken u,1998,416,473,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
101,"Wir werden ein Wärmeschutzprogramm aktivieren, das ökologische",1998,501,477,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
102,Bündnis 90/Die Grünen fördern die Entwicklung umweltfreundlicher Baustoffe – insbesondere die Verwendung von einheimischem Nutzholz,1998,501,479,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
103,Wir werden öffentliches Bauen und die öffentliche Bauförderung zur Einhaltung ökologischer Qualitätsziele verpflichten,1998,501,480,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
104,Mehr als die Hälfte der Tiere und Pflanzen in Deutschland gilt heute als gefährdet oder vom Aussterben bedroht,1998,501,482,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
105,Die Bundesregierung hat diesen Prozeß der Naturzerstörung nicht aufhalten können – und mit Rücksicht auf ihre Lobby auch nicht aufhalten wollen,1998,501,483,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
106,Die von der Regierungskoalition vorgeschlagene Novellierung des Bundesnaturschutzgesetzes ist ein Rückschritt gegenüber bereits erreichten Positionen,1998,501,484,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
107,"Solange der Verbrauch an Natur und die Zerstörung gewachsener Landschaftsstrukturen weiterhin fast ungehemmt voranschreitet, wird bewahrender und erhaltender Natur- und Landschaftsschutz als Korrektiv benötigt",1998,501,486,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
108,"Bündnis 90/Die Grünen werden in der nächsten Legislaturperiode erneut einen Gesetzentwurf für einen modernen Natur- und Landschaftsschutz vorlegen, der den Herausforderungen des 21| Jahrhunderts standhält und sicherstellt, daß künftig alle Flächennutzungen natur- und landschaftsverträglich erfolgen",1998,501,487,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
109,"Der Weg zu flächendeckendem Natur- und Landschaftsschutz führt über eine Extensivierung der Bodennutzung,",1998,501,488,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
110,Daneben braucht die Natur geschützte Rückzugsräume mit höchster Lebensraumqualität,1998,501,490,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
111,Langfristig und schrittweise sollen mindestens 10% der Landesfläche als Vorrangflächen für den Naturschutz entwickelt werden,1998,501,491,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
112,Dort ist auch ein ausreichender Raum für eine Naturentwicklung ohne menschlichen Einfluß bereitzustellen,1998,501,492,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
113,Öffentliches Eigentum an Grund und Boden bietet dafür eine gute Voraussetzung,1998,501,493,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
114,Hierfür und für ein aufeinander abgestimmtes Zusammenleben von Mensch und Natur bietet das Großschutzgebietsprogramm der ostdeutschen Bundesländer gute Ansatzpunkte,1998,501,494,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
115,Es sollte daher bundesweit übertragen werden,1998,501,495,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
116,In den Biosphärenreservaten und Naturparks sollen die Landnutzungen modellhaft an die natürlichen Gegebenheiten angepaßt werden,1998,501,496,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
117,In Nationalparks muß der Schutz der Natur Vorrang vor anderen Interessen haben,1998,501,497,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
118,Auf großflächigen Bergbaufolgeflächen kann eine stärker naturschutzorientierte Renaturierung großartige neue Naturlandschaften entstehen lassen und gleichzeitig erhebliche finanzielle Mittel einsparen,1998,501,498,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
119,Aus dem Bestand der aus dem Betrieb genommenen Truppenübungsplätze sind geeignete Flächen als Schutzgebiete zu sichern,1998,501,499,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
120,Bestandteile eines umfassenden Natur- und Landschaftsschutzes müssen auch der Schutz von Geotopen als abiotische Naturphänomene,1998,501,500,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
121,sowie der Erhalt der Vielfalt an unterschiedlichen Kulturlandschaften sein,1998,501,501,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
122,Die Umsetzung der längst beschlossenen EU-Naturschutzrichtlinien muß endlich durch ein nationales Gesetz verankert werden,1998,501,502,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
123,"Wir wollen außerdem verbindliche Regelungen einführen, um die Stellung der Naturschutzbehörden und ihrer Planungsinstrumente gegenüber Bau-, Verkehrs-, Abgrabungs- und Bundeswehrvorhaben zu stärken",1998,501,503,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
124,Der Wald ist als naturnaher Lebensraum zu erhalten und zu entwickeln,1998,501,508,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
125,"Die Waldnutzung und -bewirtschaftung muß so ausgerichtet werden, daß monostrukturierte Forste in Dauerwälder mit naturnaher Artenzusammensetzung, Altersstruktur und Totholzanteil sowie Naturverjüngung umgebaut werden",1998,501,509,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
126,"Naturwaldreservate, in denen jegliche menschliche Nutzung unterbleibt, sind flächendeckend einzurichten",1998,501,510,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
127,Auf eine Vernetzung dieser Flächen untereinander bzw| zu anderen Biotopen ist zu achten,1998,501,511,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
128,"Die natürliche Artenvielfalt ist so zu entwickeln, daß der Einsatz von Bioziden im Zusammenspiel des ökologischen Gleichgewichts unnötig wird",1998,501,512,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
129,Die Verminderung der Luftschadstoffe ist die Voraussetzung für die Eingrenzung des Waldsterbens,1998,501,513,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
130,Auch beim Wald muß das öffentliche Wohl Vorrang vor Privatinteressen haben,1998,501,514,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
131,Ein gesunder Wald ist eine Gesellschaftsaufgabe,1998,501,515,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
132,"Aus Gründen des Natur- und des Grundwasserschutzes, insbesondere aber auch des Hochwasserschutzes, sind tiefgreifende Maßnahmen zur Verbesserung der Gewässerqualität,",1998,501,519,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
133,zur Regenerierung von Mooren sowie Fließgewässern und ihren Auen,1998,501,520,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
134,und zur Sanierung von Stillgewässern und ihren Einzugsgebiete durchzuführen,1998,501,521,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
135,"Die Grundwasserqualität muß in großen Teilen des Landes verbessert werden, Grundwasserabsenkungen sind zu vermeiden, Grundwasserförderungen sind zu minimieren",1998,501,522,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
136,Die Fließgewässer sollen wieder zu ”Lebensadern” der Landschaft entwickelt werden und ihre natürlichen Überflutungsflächen so weit es geht zurückerhalten,1998,501,523,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
137,Die Verkehrsfunktion der Gewässer ist auf die vorhandenen ausgebauten Wasserstraßen zu begrenzen,1998,501,524,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
138,Ein vorsorgender und nachhaltiger Meeres- und Küstenschutz orientiert sich an der Minimierung der Stoffeinträge,1998,416,525,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,416,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_416,Die Grünen
139,"Obwohl der Boden unsere Lebensgrundlage bildet, gibt es für ihn keinen wirksamen gesetzlichen Schutz",1998,501,527,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,501,left,Germany_Bündnis‘90/Die Grünen_1998_left,Germany_Bündnis‘90/Die Grünen_1998_501,Die Grünen
