,text,election,code,pos,party_code,country_code,party,country,name,name_english,code_extract,sentiment,country_party_election_sentiment,party_agg
90,"Niedrige Rentenbeiträge aufgrund von Teilzeitbeschäftigung werden aufgestockt, besonders ”schlechte” Versicherungsjahre werden ausgeklammert",1998,504,1154,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
91,"Reichen die eigenen Rentenansprüche nicht aus, so wird die Rente durch die Einführung eines Mindestsockels in Höhe der Grundsicherung aus Steuermitteln aufgebessert",1998,504,1156,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
92,Insgesamt wollen wir mit unseren Vorschlägen Menschen mit niedrigen Einkommen und unsteten Erwerbsverläufen systematisch besserstellen,1998,504,1157,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
93,"Zur Sicherung des individuellen Lebensstandards soll die gesetzliche Rentenversicherung so ausgebaut werden, daß eine Höher- und Weiterversicherung erleichtert wird",1998,504,1158,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
94,Wir werden die Bedingungen für die betriebliche Altersvorsorge erheblich verbessern,1998,505,1159,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,505,right,Germany_Bündnis‘90/Die Grünen_1998_right,Die Grünen
95,Die Finanzierung der Renten muß den demographischen und finanziellen Anforderungen gerecht werden,1998,504,1163,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
96,"Zur Entlastung der BeitragszahlerInnen und um den Erfordernissen des Arbeitsmarkts Rechnung zu tragen, wird aus Mitteln des Aufkommens der Ökologischen Steuerreform die Erhöhung des Zuschusses aus Steuermitteln finanziert",1998,504,1166,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
97,Durch einen demographischen Faktor in der Rentenformel soll die gestiegene Lebenserwartung berücksichtigt werden,1998,504,1167,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
98,"Bei nicht mehr steigendem Beschäftigungsvolumen, aber eher steigenden Anforderungen an das System der sozialen Sicherung kann dieses nicht mehr allein auf der Erwerbsarbeit gegründet sein",1998,504,1170,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
99,Durch die zweite Stufe der Pflegeversicherung wurden die Pflegestandards in den Behinderten- und Altenpflegeheimen radikal gesenkt,1998,504,1189,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
100,"Der Mechanismus, Kosten auf die Sozialversicherungsträger abzuwälzen, ist ungebremst",1998,504,1190,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
101,Sie muß nachgebessert werden in Hinblick auf den Leistungskatalog und die Abgrenzung zu ergänzenden Hilfesystemen,1998,504,1191,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
102,"Der enge, auf die körperliche Grundpflege reduzierte Pflegebegriff muß zu Gunsten eines ganzheitlichen Pflegebegriffes abgelöst werden, in den physische, psychische, pädagogische und soziale Aspekte eingehen",1998,504,1192,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
103,Lebensqualität und Selbstbestimmungsansprüche von Menschen dürfen nicht als ”finanzielle Zumutung” eingestuft werden,1998,504,1194,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
104,"Langfristig sind die Mittel durch Einführung einer Bedarfsprüfung auf diejenigen zu konzentrieren, die auf sie angewiesen sind",1998,504,1195,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
105,"Die von der Bundesregierung betriebene ”Gesundheitsreform” bricht Kernstücke aus der solidarischen Gesetzlichen Krankenversicherung (GKV) und belastet Kranke und Alte mit Gebühren, Zuzahlungen und Selbstbeteiligungen",1998,504,1197,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
106,"Im Ergebnis existiert eine umfassende gesundheitliche Versorgung nur noch für diejenigen, die sie sich leisten können",1998,504,1198,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
107,Das Gerede von der ”Kostendämpfung” verdeckt den Ausstieg aus dem Solidarsystem und die massive Bedienung der Interessen bestimmter Anbieter und der Pharmaindustrie,1998,504,1199,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
108,Prävention in diesem Bereich ist daher eine politische Aufgabe der Gesellschaft,1998,504,1207,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
109,"Sie muß heilenden, rehabilitativen und pflegerischen Maßnahmen vorangestellt werden und an den krankheitsverursachenden Verhältnissen ansetzen",1998,504,1210,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
110,Die solidarische Absicherung aller Risiken im Krankheitsfall ist ein Grundpfeiler des Sozialstaates,1998,504,1225,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
111,Die Finanzierung der GKV zu gleichen Teilen durch ArbeitnehmerIn und ArbeitgeberIn muß wiederhergestellt werden,1998,504,1226,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
112,Zuzahlungen sind zurückzuführen,1998,504,1227,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
113,Ein einheitliches Versorgungsangebot ist ein Grundelement der sozialen Sicherung,1998,504,1229,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
114,Gesundheit ist eine ganzheitliche Aufgabe,1998,504,1234,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
115,Im Krankheitsfalle müssen HausärztInnen in Absprache mit den PatientInnen vor dem Hintergrund der Wahlfreiheit Koordination und Steuerung der weiteren gesundheitlichen Versorgung übernehmen,1998,504,1238,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
116,Die Verzahnung und Vernetzung von ambulantem und stationärem Bereich muß gefördert werden durch den Erhalt und Ausbau poliklinischer Einrichtungen sowie Krankenhäuser und die Förderung von Gesundheitszentren zur Aufrechterhaltung und Verbesserung der Gesundheitsversorgung,1998,504,1241,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
117,Bei der Planung und Finanzierung der Krankenhäuser stehen die Länder in der Verantwortung,1998,504,1242,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
118,Kurortmedizin vereint beispielhaft Prävention und Rehabilitation,1998,504,1243,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
119,Daher müssen die einseitigen Veränderungen durch die Gesundheitsstrukturreform im Interesse eines ganzheitlichen Gesundheitssystems rückgängig gemacht werden,1998,504,1244,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
120,"Die besonderen Therapierichtungen sind als gleichwertige Heilmethoden anzuerkennen, sofern ihr Nutzen für PatientInnen erkennbar ist",1998,504,1245,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
121,Die psychiatrische Versorgung ist als gemeindenahe sozialpsychiatrische Versorgung weiterzuentwickeln,1998,504,1247,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
122,Für Bündnis 90/Die Grünen ist dies ein grundsätzlicher Bestandteil der Sozialpolitik,1998,504,1260,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
123,"Bei leeren Kassen muß sich die Wohnungsbauförderung auf diejenigen konzentrieren, die diese am dringendsten benötigen",1998,504,1276,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
124,Angesichts des rasanten Auslaufens von Sozialbindungen ehemals öffentlich geförderten Wohnungsbestandes ist die Sicherung mietpreisgünstiger Bestände für bedürftige Haushalte vorrangig,1998,504,1277,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
125,"Bündnis 90/Die Grünen setzen sich für die Bereitstellung von Bundesmitteln für den Ankauf von Wohnbauten, die Sicherung von Belegrechten und die Altbaumodernisierung ein",1998,504,1278,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
126,unsere Forderung nach sozialer Absicherung von prekären Beschäftigungsverhältnissen,1998,504,1344,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
127,"Wir wollen, daß alle dauerhaft Beschäftigten sozialversichert werden",1998,504,1360,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
128,Das gilt auch für Beschäftigte in Privathaushalten,1998,504,1361,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
129,"Sie sollen aus der Schwarzarbeit herausgeholt werden und Beschäftigungsverhältnisse mit eigener Sozialversicherung erhalten, in denen sie sich zugleich qualifizieren können",1998,504,1362,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
130,"Kindergeld für alle einführen, statt Kinderfreibeträgen, die die Reichen bevorteilen",1998,504,1373,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
131,"Mit der Einführung einer bedarfsorientierten Grundsicherung wollen wir einerseits soziale Absicherung garantieren, andererseits aber führen wir damit endlich die Möglichkeit ein, selbst über die wenigen Mittel zu bestimmen und zu verfügen",1998,504,1375,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
132,Zeiten der Bildung und Weiterbildung und Pflege- sowie Kindererziehungszeiten sollen besser bewertet,1998,504,1378,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
133,"und niedrige Beiträge, vor allem eine Folge von Teilzeitarbeit, sollen höher eingestuft werden",1998,504,1379,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
134,Das bedeutet insgesamt eine Anhebung von niedrigen und eine Absenkung bei hohen Rentenansprüchen,1998,504,1380,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
135,Die Bundesregierung hat mit ihren ”Spargesetzen” die solidarische Krankenversicherung aufgekündigt,1998,504,1396,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
136,"Die Wucht der Kürzungen trifft Frauen als Versicherte, Patientinnen, Beschäftigte und Zuständige für die Familiengesundheit",1998,504,1397,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
137,In den Gesundheitsberufen haben überwiegend Frauen die krankmachenden Ergebnisse dieser Politik auszubügeln,1998,504,1398,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
138,"Die drastischen Kürzungen bei der Lohnfortzahlung, beim Krankengeld und die Zuzahlung für Medikamente sind für Geringverdienende besonders hart",1998,504,1399,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
139,"BÜNDNIS 90/DIE GRÜNEN fordern die Rücknahme der Kürzungsgesetze,",1998,504,1401,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
140,mehr Gesundheitsvorsorge,1998,504,1402,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
141,"BÜNDNIS 90/DIE GRÜNEN setzen sich für flächendeckende Informations- und Beratungsangebote zu Sexualität, Verhütung und Schwangerschaft ein",1998,504,1408,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
142,Schwangerschaftsabbrüche müssen in allen Bundesländern wohnortnah und mit gesundheitsschonenden Methoden möglich sein,1998,504,1410,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
143,Die finanzielle Abwicklung muß über die Krankenkassen erfolgen,1998,504,1412,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
144,? die Absicherung des Lebensunterhalts von StudentInnen und SchülerInnen,1998,504,1516,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
145,BÜNDNIS 90/DIE GRÜNEN setzen einen Schwerpunkt auf den Aufbau einer bedarfsgerechten und elternunabhängigen Studienförderung,1998,504,1596,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
146,Im Zuge der Erhöhung von Chancengleichheit setzen sich BÜNDNIS 90/DIE GRÜNEN für die Wiedereinführung der SchülerInnenausbildungsfinanzierung als Zuschuß für SchülerInnen der Oberstufe aus einkommensschwachen Familien ein,1998,504,1597,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
147,Elternunabhängige Studienfinanzierung für alle ist mehr als eine BAFöG-Reform für wenige,1998,504,1599,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
148,"Nur durch den Ausbau der StudentInnenförderung zu einem Rechtsanspruch für alle StudentInnen können soziale Barrieren abgebaut werden und eine nach Qualität, Umfang und Dauer optimale Hochschulausbildung ermöglicht werden",1998,504,1601,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
149,"Wir haben mit dem Bundesausbildungsförderungsfonds (BAFF) ein eigenes Modell entwickelt, das allen einen elternunabhängigen und bedarfsdeckenden Lebensunterhalt staatlich garantiert",1998,504,1602,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
150,BAFF trägt den ungleichen Startbedingungen je nach Herkunft Rechnung,1998,504,1603,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
151,Finanziert werden soll der BAFF aus öffentlichen Mitteln – durch Umschichtungen von Leistungen des Familienlastenausgleichs sowie durch Beiträge der ehemals Geförderten – abhängig von der sozialen Herkunft und dem Einkommen,1998,504,1604,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
152,Eine Verknüpfung mit studienbegleitenden Prüfungen erfolgt nicht,1998,504,1605,41113_199809,41,41113,Germany,Bündnis‘90/Die Grünen,Alliance‘90/Greens,504,left,Germany_Bündnis‘90/Die Grünen_1998_left,Die Grünen
